"X.timestamp";"MetricName";"Tag_EventHandlerInstance";"Tag_EventHandlerName";"Tag_MC.TrackingId";"Tag_StreamTypeName";"Tag_Type"
"May 11, 2021 @ 12:34:21.634";"Event";"KlantDC.KlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Settings.Verkooporder_Klant_KortingSyncProjector";"Verkooporder_Klant_Korting.EndSync_Event"
"May 11, 2021 @ 12:34:21.633";"Event";"KlantDC.KlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Settings.Verkooporder_Klant_KortingSyncProjector";"Verkooporder_Klant_Korting.Sync_Event"
"May 11, 2021 @ 12:34:21.632";"Event";"KlantDC.KlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Settings.Verkooporder_Klant_KortingSyncProjector";"Verkooporder_Klant_Korting.StartSync_Event"
"May 11, 2021 @ 12:34:21.632";"Event";"KlantDC.KlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Settings.Verkooporder_Klant_KortingSyncProjector";"Verkooporder_Klant_Korting.EndSync_Event"
"May 11, 2021 @ 12:34:21.631";"Event";"KlantDC.KlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Settings.Verkooporder_Klant_KortingSyncProjector";"Verkooporder_Klant_Korting.Sync_Event"
"May 11, 2021 @ 12:34:21.624";"Event";"ExtendedKlantDC.ExtendedKlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Settings.Verkooporder_Klant_KortingSyncProjector";"Verkooporder_Klant_Korting.StartSync_Event"
"May 11, 2021 @ 12:34:21.624";"Event";"ExtendedKlantDC.ExtendedKlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Settings.Verkooporder_Klant_KortingSyncProjector";"Verkooporder_Klant_Korting.Sync_Event"
"May 11, 2021 @ 12:34:21.623";"Event";"ExtendedKlantDC.ExtendedKlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Settings.Verkooporder_Klant_KortingSyncProjector";"Verkooporder_Klant_Korting.Sync_Event"
"May 11, 2021 @ 12:34:21.614";"Event";"ExtendedKlantDC.ExtendedKlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Settings.Verkooporder_Klant_KortingSyncProjector";"Verkooporder_Klant_Korting.StartSync_Event"
"May 11, 2021 @ 12:34:21.614";"Event";"KlantDC.KlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Settings.Verkooporder_Klant_KortingSyncProjector";"Verkooporder_Klant_Korting.StartSync_Event"
"May 11, 2021 @ 12:34:21.609";"Event";"Settings.Verkooporder_Klant_KortingSyncProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Settings.Verkooporder_Klant_KortingProcessingProjector";"Settings.Verkooporder_Klant_KortingApplyEndEvent"
"May 11, 2021 @ 12:34:21.609";"Event";"InputVerkooporder.InputVerkooporderProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Settings.Verkooporder_Klant_KortingSyncProjector";"Settings.Verkooporder_Klant_KortingGewijzigdEvent"
"May 11, 2021 @ 12:34:21.608";"Event";"Settings.Verkooporder_Klant_KortingSyncProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Settings.Verkooporder_Klant_KortingProcessingProjector";"Settings.Verkooporder_Klant_KortingApplyStartEvent"
"May 11, 2021 @ 12:34:21.608";"Event";"Settings.Verkooporder_Klant_KortingSyncProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Settings.Verkooporder_Klant_KortingProcessingProjector";"Settings.Verkooporder_Klant_KortingApplyEvent"
"May 11, 2021 @ 12:34:21.607";"Event";"InputPakbon.InputPakbonProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.601";"Event";"InputVerkooporder.InputVerkooporderProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Settings.Verkooporder_Klant_KortingSyncProjector";"Settings.Verkooporder_Klant_KortingGewijzigdEvent"
"May 11, 2021 @ 12:34:21.601";"Event";"Settings.Verkooporder_Klant_KortingSyncProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Settings.Verkooporder_Klant_KortingProcessingProjector";"Settings.Verkooporder_Klant_KortingApplyEndEvent"
"May 11, 2021 @ 12:34:21.593";"Event";"Settings.Verkooporder_Klant_KortingSyncProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Settings.Verkooporder_Klant_KortingProcessingProjector";"Settings.Verkooporder_Klant_KortingApplyEvent"
"May 11, 2021 @ 12:34:21.587";"Event";"Settings.Verkooporder_Klant_KortingViewProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Settings.Verkooporder_Klant_KortingProcessingProjector";"Settings.Verkooporder_Klant_KortingApplyEvent"
"May 11, 2021 @ 12:34:21.587";"Event";"InputVerkooporder.InputVerkooporderProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.587";"Event";"Settings.Verkooporder_Klant_KortingViewProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Settings.Verkooporder_Klant_KortingProcessingProjector";"Settings.Verkooporder_Klant_KortingApplyEvent"
"May 11, 2021 @ 12:34:21.587";"Event";"InputHstrschVrkpfctr.InputHstrschVrkpfctrProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.586";"Event";"InputKlacht.InputKlachtProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.586";"Event";"Settings.Verkooporder_Klant_KortingSyncProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Settings.Verkooporder_Klant_KortingProcessingProjector";"Settings.Verkooporder_Klant_KortingApplyStartEvent"
"May 11, 2021 @ 12:34:21.576";"Event";"Settings.Verkooporder_Klant_KortingProcessingProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.574";"Event";"InputMchtgngVrwrkngPrsnsg.InputMchtgngVrwrkngPrsnsgProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
